channelId,customUrl,title,description,country,viewCount,subscriberCount,videoCount,madeForkids,creationDate
UCT-0BP5tI1Dzc49_8TYgPYw,@batalasasmr,Batala's ASMR,"hiiiii, welcome to my channel. this channel is dedicated to making you sleep, laugh and most of all…relax! ✨😴💙 welcome to the buttercup family 🌼 i love you all ✨",US,187065369,841000,1162,False,2017-06-03T05:04:07Z
UC96aPk8C8EQNVNk2vaYi11A,@asmralise,ASMR Alise,"Just here to help you dream :)

IG: @for.alise

",JP,9076992,85500,91,n/a,2021-05-24T01:57:06.745261Z
UCZ9GwdTBBk88ZRV5hlhTRHg,@forbiddenwordsasmr,ForbiddenWords ASMR,"Hey! My amazing cucumbers if your seeing this you are ether old or new but I know like is hard and it hurts but don’t worry I’m here even when it gets to much and if you feel trapped like this don’t worry because we and be trapped together my amazing cucumber 🥒 love you all xoxo    


!!!!welcome to my yt channel I am Sin also known as forbidden!!!!",n/a,8833817,55700,252,n/a,2020-03-05T11:20:20.671329Z
UCSN1j4-NZ3dzC7_HKckmK3Q,@loweasmr,Lowe ASMR,"Hi!👋 My name is Lowe and I'm a Swede that makes ASMR. On this channel I make ASMR videos and the purpose of the channel is to make you fall asleep, help you out if you have rough times, give you tingles or just relax.😴 I really appreciate your support, it means a lot to me.😃

Business inquiries contact: loweasmr@gmail.com

My YouTube Shorts channel: Lowe ASMR Shorts

TikTok: @loweasmr

Instagram: @loweasmr

What is ASMR?
Autonomous Sensory Meridian Response, is a neologism for a phenomenon characterized by a distinct, pleasantly tickling sensation in the head, scalp, back or other parts of the body in response to visual, audible, tactile, olfactory or cognitive stimulus. Or basically relaxing sounds.

Sincerly Lowe",SE,69044981,579000,98,False,2020-03-14T16:28:09.215879Z
UC3Vnavl8vHVF7K-G9zawKvw,@asmrsharm1060,ASMR Sharm,the girl with the hoops that does asmr. 🤩,US,68334414,523000,429,False,2019-03-16T20:31:11Z
UC97eJa4MkcX6g_o08qc-56w,@mzgasmr823,mzg ASMR,,n/a,22310914,184000,483,n/a,2021-02-13T12:33:27.215Z
UCQSvg4-j4HS2foQ7_umawoA,@visualsounds1,VisualSounds1 ASMR,"Dedicated to making your head tingle...

Hi, I'm Jen! This channel is made to relax you, calm you and maybe even help you sleep! 
I use gentle hand movements, soothing sounds and various roleplays to help stimulate 'ASMR', a 'tingling' feeling sometimes felt in the head, arms, back and legs.

Manga, Anime, Comics and generally ‘odd’ things are what I love and so you'll see them crop up in my videos from time to time.

Hope you subscribe and enjoy your time on my channel!

Sleep tight! 😴💕",GB,83287241,289000,826,False,2011-06-19T11:27:53Z
UCCOto-kMfW8FA-nRH54F9Dg,@amykayasmr,Amy Kay ASMR,"Thank you so much for stopping by :) My goal for this channel is to make fun roleplay videos inspired by all the fandoms I am obsessed with, which is a wide array of nerdiness pertaining to sci-fi and fantasy. It makes me happy to finally be able to cosplay and go into another world while also helping people relax (making YOU happy makes ME happy!). Stay tuned and we'll go through this journey together! You won't regret it! :)

Twitter: @AmyKayASMR
Instagram: AmyKayASMR
TikTok: AmyKayASMR

Become a Patron to help fund all my props and costumes! :)
Patreon.com/amykayasmr


Business email: mkayamy@gmail.com",US,89706712,378000,348,False,2014-08-14T20:27:50Z
UCoNfsDH8sZe13u7rSxaEBkw,@frivolousfoxasmr,FrivolousFox ASMR,"Howdy ho hi B) I'm Frivvi. or Lauren. But Frivvi sounds cooler so we'll go with that. Welcome :')

After losing the love of my life due to a car accident (its complicated), I became depressed & reclusive. This channel served as an outlet for me to be *me.* To learn, grow, connect, & heal. For me, ASMR isn't just about tingles or relaxation. It's about feeling good. Smiling. Laughing. Connecting. Feeling a part of something bigger, but something REAL. I'm not the most professional or technically-polished ASMRtist, but that's okay! I think. Probably not. But if you extend a bit of patience, I'll prove that this channel & community is worth it. Or can be. Just gO WITH IT OK

Frivolous means light-hearted. Foxes are cool. ASMR isn't a medical alternative, but it's helped me in a way no therapist could. I whisper, I ramble, I tap, I kiss, I nom, I sing, I mess up, I giggle. I would LOVE for you to join me on this journey of self-acceptance, love, *MOUTH SOUNDS*, tingles & smiles.",US,792470203,1900000,954,False,2016-05-02T13:21:42Z
UCEuJd4J6P0yiRUgQ2keM3bw,@quurbi,Quurbi ASMR,"Я Катя і я роблю АСМР українською мовою 🎀⭐️ Проводжу прямі трансляції (стріми) в тиктоці :) Розклад ви можете побачити ось тут: https://beacons.ai/quurbi 🌙✨

ЗАПИСИ СТРИМІВ НА ДРУГОМУ КАНАЛІ: @quurbistream (https://www.youtube.com/@quurbistream)

👉🏻 ASMR TikTok (там роблю трансляції): https://www.tiktok.com/@quurbi 
👉🏻 Telegram: https://t.me/quurb1 
👉🏻 Instagram: https://www.instagram.com/quurbi

🎶 SPOTIFY: https://open.spotify.com/artist/3rbzXzemnz4mgRPYmdhl29?si=6KfgWaRhSM6PF_h352PkLg
🎶 APPLE MUSIC: https://music.apple.com/us/artist/quurbi-asmr/1661433517

Якщо хочеш підтримати мене матеріально/If you want to support me:
💲Банка монобанк: https://send.monobank.ua/jar/2fHXZPVXXX
💲Картка монобанк (для тих, хто не може кидати на банку): 5375 4115 0150 4414
💲PayPal: quurb1@gmail.com

Для питань співпраці: quurb1@gmail.com
",DE,1036827,24200,71,n/a,2022-07-22T16:52:57.103617Z
UCMsYJ-ut41c0WoGCfil4SVQ,@hamhamasmr,Hamham ASMR,"Funny, chaotic, aggressive ASMR that will put you to sleep faster than you can say TINGLES.

https://www.tiktok.com/@hamham_asmr
",US,2162502,39700,192,False,2021-10-14T05:29:56.981155Z
UCDiNZYo9afpJ49zrNUhA5PA,@asmrpsychetruth,ASMR Psychetruth,"A channel dedicated ASMR and relaxation. Our video feature binaural recorded of a number of ASMR tingle triggers like whisper, soft spoken, massage, ear cupping, ear massage, scalp massage, hair brushing, ear cleaning, mouth sounds, ASMR eating sounds, etc. Enjoy our massage asmr with real licensed massage therapists that explain how to give your friends a massage and give you real techniques. Our video are recorded at 60p and 60fp for smooth hand motions and we use a 3Dio Freespace Pro microphone for 3D audio. These videos feature a number of psychetruth regulars including Corrina Rachel, Melissa Lamunyon, Corey Kay, Katie Beth, Athena Jezik, etc.",US,220136485,527000,1230,False,2013-10-25T04:23:22Z
UCTjmsLT64HoxLiTzaAcytiw,@sophiemichelleasmr,SophieMichelle ASMR,"Helping people relax and snooze since 2017. If you're feeling sleepy from this channel, make sure to Subscribe for more quality night's sleep!

UPLOAD SCHEDULE - ASMR EVERY MONDAY, WEDNESDAY AND FRIDAY

FIND ME ONLINE:

⤖ INSTAGRAM https://www.instagram.com/sophiemichellegoodall
⤖ SECOND CHANNEL https://www.youtube.com/channel/UC5-UxYKmm4y2RLu8E5fvlmA

BUSINESS ENQUIRES: sophiemichelle_asmr@outlook.com
",GB,149298231,630000,531,False,2011-11-08T21:29:37Z
UC-J69_lkam--1V2wDU3aggg,@theasmrnerd,theASMRnerd,"ASMR gaming & tech since 2013. I make quiet videos of my nerdy hobbies to help you relax!
Channel art by Matt Taylor: http://www.creativeboxgaming.com/

AFFILIATE LINKS
E-Win Racing: https://bit.ly/3vfVQYl & 20% off promo code ""theASMRnerd""
Into The AM: https://bit.ly/ASMRnerdINTOTHEAM

WHAT IS ASMR?
My videos are designed to trigger a relaxing feeling called ASMR (Autonomous Sensory Meridian Response). ASMR is a particular sensation that some people experience when they hear quiet sounds like whispering and soft speaking or watch certain actions like slow hand motions. ASMR is often described as a pleasant tingling on the head and neck, accompanied by a feeling of deep calm and mild euphoria. Many people watch ASMR videos to relax and manage anxiety, stress, or insomnia. To learn more about ASMR, check out https://asmruniversity.com/about-asmr/what-is-asmr.
",CA,25679298,95500,638,False,2013-02-12T07:52:01Z
UCmaZuwXmAri3hunyMTn_mMA,@semideasmr,Semide ASMR,"Hi there, I'm Semide! I make ASMR videos to help soothe and relax you when you're stressed or having trouble sleeping. I make Real Person ""unintentional"" style massage and medical videos featuring my sisters, dad, cousin Ediyasmr and friends. I also make random ASMR videos that feature my life on the farm and fantasy role-plays! Welcome and I hope you enjoy your stay! 🥰",CA,64088022,266000,181,False,2018-06-15T17:35:46Z
UChyRMEp8zRio9nFnAjvzSnA,@relaxingambienceasmr,Relaxing Ambience ASMR,"Relaxing Ambience is a team of creative videographers around the world. We do not add commentary throughout our calming nature videos as it can detract from the relaxation experience. 

We create all our own content. All audio/video is produced by us. Video footage is either filmed by ourselves or we have collaborated with other nature videographers, but we always own exclusive rights.


We edit & master audio in Adobe Audition, and edit final videos in After Effects and Premier Pro 
Video Equipment:
iPhone XS, GoPro Hero7 Black, Sony A6000, Sony A6500, FujiFilm X-T3

Audio Recording Equipment:
Zoom h2n, BOYA BY-PVM1000",GB,113203481,322000,143,False,2019-02-24T20:52:27Z
UCZ02Sry3mbB9al4OlfDbk-A,@theasmrbro,The ASMR Bro,,CA,60835016,283000,819,False,2017-02-19T23:14:24Z
UCtgefmRYFFQhZ1UnnafPr5A,@nyestiasmr,Nyesti ASMR,"Sziasztok! :)

Nyesti vagyok, Twitch streamer és tartalomgyártó. Ezen a csatornán csak ASMR tartalom lesz.
Remélem sikerül velem kikapcsolódnod és relaxálnod. : )
",HU,50490,807,26,False,2021-11-18T22:25:56.294162Z
UCAtFkapSeoEGPxm5bC3tvaw,@ppomo,ASMR PPOMO,"I'm an ASMRtist PPOMO. I upload ASMR contents for your sleeping and relaxing! ASMR is a relaxing experience using various visual and auditory stimulations. 
'PPOMO' means ''tomato'(pomodori) in Italian XD I love video games, animations and musics! Thanks for watching and subscribing :D! Let's be together!",KR,782811859,2630000,581,False,2013-10-22T06:02:57Z
UCMSlA8KbXYfYpaSR5K0xN5w,@icedmochaasmr,Iced Mocha ASMR,"Hello everyone💕
Watching ASMR videos has truly helped me so much by bringing me peace, relaxation and helping me sleep. My hope is that my videos will do the same for you!💖



",n/a,4952721,53800,43,n/a,2022-07-06T23:20:15.081616Z
UCw5i8z09V8CzFGtaH7qE9EA,@mynkaasmr,Mynka ASMR,"Hey there! ♡

I am happy to see you on my channel! I love watching ASMR and love filming it ♡. I hope you'll enjoy my little contribution to the great ASMR community hehe

E-mail: mynka.asmr@gmail.com
",n/a,10590758,49000,121,n/a,2022-01-09T20:20:49.96909Z
UCd5TLrHS7eIIFdqUcrt2nFQ,@kaitlynnrhenea,Kaitlynn Rhenea Asmr,,US,17780307,425000,60,n/a,2020-01-26T19:35:20.299338Z
UCzrQ9_4JVK_vEhjeCPBM3lQ,@mekozasmr,MeKoz ASMR,,US,6942123,170000,14,n/a,2022-11-12T11:01:54.671786Z
UCIJW9whMGyDK_iMweWSvX-w,@dreamscapeasmrofficial,Dreamscape ASMR,"Dream is a fantasy role-play ASMRtist from Colorado. Her videos focus on storytelling, nature, and the feeling of human connection. She combines traditional film techniques as well as CGI to create immersive, cinematic ASMR experiences.  Nature is her muse and she tends to use the great outdoors for her sets. Dream produces each video solo. She designs (or makes) each costume, writes the script, acts, directs the cameraman, and edits her work alone. 

SOCIAL MEDIA:
Instagram: https://www.instagram.com/dreamscapeasmr/
TikTok: https://www.tiktok.com/@dreamscapeasmr?lang=en
Email: dreamscapeasmrofficial@gmail.com 
Spotify: https://open.spotify.com/artist/0otWRncjdvLnF5mvnxUVSZ
Apple Music: https://music.apple.com/us/artist/dreamscape-asmr/1569100396
",US,2851248,74400,52,False,2021-02-21T08:41:28.865752Z
UCoEHhB74NDj2vegbNAqqw4w,@irmaladulceasmr,Irma La Dulce ASMR,"Hello, my name is Irma 🤗 
I create ASMR role plays to help people feel safe, cared for and seen. If you are new to ASMR, these videos are simulated situations that can trigger a physiological response in the viewer that feels ✨ 🧠 ✨ tingly. This feeling can help promote relaxation, reduce stress and aid in sleep. 

🌺🌸🌺🌸🌺🌸🌺🌸🌺🌸
New to the channel? 
Subscribe and introduce yourself in the comments section! 🐻🤗

BeFunnyButKind is the moderator for my channel. He ensures that we have a safe & chill channel community.
👁 ☁️  (the eye in the sky) 

Join my Fanhouse for exclusive content here: 🥳 https://fanhouse.app/irmaladulce/fanwall










",US,9651768,82200,89,False,2020-08-24T21:20:06.674276Z
UCJyZfWrqaGX4nwXGKOEdM6Q,@nanouasmr,Nanou ASMR,"Hi, I'm Nanou, and I do this channel with my brother Noah, who does the filming and editing. We live in Damme, in Belgium. On this channel I'll post ASMR-videos on a regular basis, in English and in Dutch. I hope you enjoy them! 
(English is not my native language, so please forgive me for the mistakes)
Check out my other channel: https://www.youtube.com/channel/UCAFHsuTyL5qwa3Y9H1khvJA
My new English vlog channel (launch November 12th): https://www.youtube.com/channel/UCwAelOFJn-wyCTwO5wzhFTA
My webshops:
Sustainable clothes: https://www.twlv.be
Handmade candles: https://nanoucandles.com

",BE,213501642,1100000,356,n/a,2019-01-28T16:45:39Z
UCXL3EhNpG0ZLAgj2977AsxA,@callmequietasmr,Call Me Quiet ASMR,,n/a,11214706,107000,148,False,2017-01-28T05:40:43Z
UC7gq8OJjwl0wFX-JCw0fr6g,@asmr_beauty,ASMR Beauty,"✨ Hello Beauties! ✨

I hope you can all relax and destress after work, school or life by watching my videos! 

‼️All of my content is footage of real sessions and experiences I have had in London or in other parts of the UK. I upload these sessions with the intention to help people destress, relax and learn‼️

I pay for all of these treatments, they are not sponsored.

Please contact the email below if you are interested in collaborating.
Business enquiries: asmr.facial@gmail.com

Social Media:
Tiktok: https://www.tiktok.com/@asmrbeauty_tiktok 
Instagram: https://www.instagram.com/asmr.beauty.channel/
",GB,5436640,27800,112,n/a,2022-02-07T11:12:50.400313Z
UCLFeUtRSPnsNsmrPE6VoICg,@pjdreams,PJ Dreams ASMR,"ASMR, the acronym doesn't matter so let's just relax. Whatever your reason for being here, whether by accident or on purpose, welcome. 
",CA,132802321,574000,589,False,2016-06-01T03:07:57Z
UCLtTBpjh4QGcEN6FW1uTuKw,@asmrnode,ASMR Node,"New to creating asmr videos but not so new to watching them.  After years of lurking, I am finally ready to give it a shot myself.  I plan on making new asmr content weekly and getting involved in this crazy lil' community we call asmr which is quickly growing!  Feel free to leave me messages and comments.  I would love feedback of any sort, hope this helps you relax....  zzzz...",US,17462549,206000,49,n/a,2016-05-02T06:53:51Z
